Time_Index,NG,nuclear_fuel,NGCCS,None
733,8.661,0.66,9.61608,0.0
734,8.661,0.66,9.61608,0.0
735,8.661,0.66,9.61608,0.0
736,8.661,0.66,9.61608,0.0
737,8.661,0.66,9.61608,0.0
738,8.661,0.66,9.61608,0.0
739,8.661,0.66,9.61608,0.0
740,8.661,0.66,9.61608,0.0
741,8.661,0.66,9.61608,0.0
742,8.661,0.66,9.61608,0.0
743,8.661,0.66,9.61608,0.0
744,8.661,0.66,9.61608,0.0
745,8.275,0.66,9.23008,0.0
746,8.275,0.66,9.23008,0.0
747,8.275,0.66,9.23008,0.0
748,8.275,0.66,9.23008,0.0
749,8.275,0.66,9.23008,0.0
750,8.275,0.66,9.23008,0.0
751,8.275,0.66,9.23008,0.0
752,8.275,0.66,9.23008,0.0
753,8.275,0.66,9.23008,0.0
754,8.275,0.66,9.23008,0.0
755,8.275,0.66,9.23008,0.0
756,8.275,0.66,9.23008,0.0
757,8.275,0.66,9.23008,0.0
758,8.275,0.66,9.23008,0.0
759,8.275,0.66,9.23008,0.0
760,8.275,0.66,9.23008,0.0
761,8.275,0.66,9.23008,0.0
762,8.275,0.66,9.23008,0.0
763,8.275,0.66,9.23008,0.0
764,8.275,0.66,9.23008,0.0
765,8.275,0.66,9.23008,0.0
766,8.275,0.66,9.23008,0.0
767,8.275,0.66,9.23008,0.0
768,8.275,0.66,9.23008,0.0
769,8.275,0.66,9.23008,0.0
770,8.275,0.66,9.23008,0.0
771,8.275,0.66,9.23008,0.0
772,8.275,0.66,9.23008,0.0
773,8.275,0.66,9.23008,0.0
774,8.275,0.66,9.23008,0.0
775,8.275,0.66,9.23008,0.0
776,8.275,0.66,9.23008,0.0
777,8.275,0.66,9.23008,0.0
778,8.275,0.66,9.23008,0.0
779,8.275,0.66,9.23008,0.0
780,8.275,0.66,9.23008,0.0
781,8.275,0.66,9.23008,0.0
782,8.275,0.66,9.23008,0.0
783,8.275,0.66,9.23008,0.0
784,8.275,0.66,9.23008,0.0
785,8.275,0.66,9.23008,0.0
786,8.275,0.66,9.23008,0.0
787,8.275,0.66,9.23008,0.0
788,8.275,0.66,9.23008,0.0
789,8.275,0.66,9.23008,0.0
790,8.275,0.66,9.23008,0.0
791,8.275,0.66,9.23008,0.0
792,8.275,0.66,9.23008,0.0
793,8.275,0.66,9.23008,0.0
794,8.275,0.66,9.23008,0.0
795,8.275,0.66,9.23008,0.0
796,8.275,0.66,9.23008,0.0
797,8.275,0.66,9.23008,0.0
798,8.275,0.66,9.23008,0.0
799,8.275,0.66,9.23008,0.0
800,8.275,0.66,9.23008,0.0
801,8.275,0.66,9.23008,0.0
802,8.275,0.66,9.23008,0.0
803,8.275,0.66,9.23008,0.0
804,8.275,0.66,9.23008,0.0
805,8.275,0.66,9.23008,0.0
806,8.275,0.66,9.23008,0.0
807,8.275,0.66,9.23008,0.0
808,8.275,0.66,9.23008,0.0
809,8.275,0.66,9.23008,0.0
810,8.275,0.66,9.23008,0.0
811,8.275,0.66,9.23008,0.0
812,8.275,0.66,9.23008,0.0
813,8.275,0.66,9.23008,0.0
814,8.275,0.66,9.23008,0.0
815,8.275,0.66,9.23008,0.0
816,8.275,0.66,9.23008,0.0
817,8.275,0.66,9.23008,0.0
818,8.275,0.66,9.23008,0.0
819,8.275,0.66,9.23008,0.0
820,8.275,0.66,9.23008,0.0
821,8.275,0.66,9.23008,0.0
822,8.275,0.66,9.23008,0.0
823,8.275,0.66,9.23008,0.0
824,8.275,0.66,9.23008,0.0
825,8.275,0.66,9.23008,0.0
826,8.275,0.66,9.23008,0.0
827,8.275,0.66,9.23008,0.0
828,8.275,0.66,9.23008,0.0
829,8.275,0.66,9.23008,0.0
830,8.275,0.66,9.23008,0.0
831,8.275,0.66,9.23008,0.0
832,8.275,0.66,9.23008,0.0
833,8.275,0.66,9.23008,0.0
834,8.275,0.66,9.23008,0.0
835,8.275,0.66,9.23008,0.0
836,8.275,0.66,9.23008,0.0
837,8.275,0.66,9.23008,0.0
838,8.275,0.66,9.23008,0.0
839,8.275,0.66,9.23008,0.0
840,8.275,0.66,9.23008,0.0
841,8.275,0.66,9.23008,0.0
842,8.275,0.66,9.23008,0.0
843,8.275,0.66,9.23008,0.0
844,8.275,0.66,9.23008,0.0
845,8.275,0.66,9.23008,0.0
846,8.275,0.66,9.23008,0.0
847,8.275,0.66,9.23008,0.0
848,8.275,0.66,9.23008,0.0
849,8.275,0.66,9.23008,0.0
850,8.275,0.66,9.23008,0.0
851,8.275,0.66,9.23008,0.0
852,8.275,0.66,9.23008,0.0
853,8.275,0.66,9.23008,0.0
854,8.275,0.66,9.23008,0.0
855,8.275,0.66,9.23008,0.0
856,8.275,0.66,9.23008,0.0
857,8.275,0.66,9.23008,0.0
858,8.275,0.66,9.23008,0.0
859,8.275,0.66,9.23008,0.0
860,8.275,0.66,9.23008,0.0
861,8.275,0.66,9.23008,0.0
862,8.275,0.66,9.23008,0.0
863,8.275,0.66,9.23008,0.0
864,8.275,0.66,9.23008,0.0
865,8.275,0.66,9.23008,0.0
866,8.275,0.66,9.23008,0.0
867,8.275,0.66,9.23008,0.0
868,8.275,0.66,9.23008,0.0
869,8.275,0.66,9.23008,0.0
870,8.275,0.66,9.23008,0.0
871,8.275,0.66,9.23008,0.0
872,8.275,0.66,9.23008,0.0
873,8.275,0.66,9.23008,0.0
874,8.275,0.66,9.23008,0.0
875,8.275,0.66,9.23008,0.0
876,8.275,0.66,9.23008,0.0
877,8.275,0.66,9.23008,0.0
878,8.275,0.66,9.23008,0.0
879,8.275,0.66,9.23008,0.0
880,8.275,0.66,9.23008,0.0
881,8.275,0.66,9.23008,0.0
882,8.275,0.66,9.23008,0.0
883,8.275,0.66,9.23008,0.0
884,8.275,0.66,9.23008,0.0
885,8.275,0.66,9.23008,0.0
886,8.275,0.66,9.23008,0.0
887,8.275,0.66,9.23008,0.0
888,8.275,0.66,9.23008,0.0
889,8.275,0.66,9.23008,0.0
890,8.275,0.66,9.23008,0.0
891,8.275,0.66,9.23008,0.0
892,8.275,0.66,9.23008,0.0
893,8.275,0.66,9.23008,0.0
894,8.275,0.66,9.23008,0.0
895,8.275,0.66,9.23008,0.0
896,8.275,0.66,9.23008,0.0
897,8.275,0.66,9.23008,0.0
898,8.275,0.66,9.23008,0.0
899,8.275,0.66,9.23008,0.0
900,8.275,0.66,9.23008,0.0
901,8.275,0.66,9.23008,0.0
902,8.275,0.66,9.23008,0.0
903,8.275,0.66,9.23008,0.0
904,8.275,0.66,9.23008,0.0
905,8.275,0.66,9.23008,0.0
906,8.275,0.66,9.23008,0.0
907,8.275,0.66,9.23008,0.0
908,8.275,0.66,9.23008,0.0
909,8.275,0.66,9.23008,0.0
910,8.275,0.66,9.23008,0.0
911,8.275,0.66,9.23008,0.0
912,8.275,0.66,9.23008,0.0
913,8.275,0.66,9.23008,0.0
914,8.275,0.66,9.23008,0.0
915,8.275,0.66,9.23008,0.0
916,8.275,0.66,9.23008,0.0
917,8.275,0.66,9.23008,0.0
918,8.275,0.66,9.23008,0.0
919,8.275,0.66,9.23008,0.0
920,8.275,0.66,9.23008,0.0
921,8.275,0.66,9.23008,0.0
922,8.275,0.66,9.23008,0.0
923,8.275,0.66,9.23008,0.0
924,8.275,0.66,9.23008,0.0
925,8.275,0.66,9.23008,0.0
926,8.275,0.66,9.23008,0.0
927,8.275,0.66,9.23008,0.0
928,8.275,0.66,9.23008,0.0
929,8.275,0.66,9.23008,0.0
930,8.275,0.66,9.23008,0.0
931,8.275,0.66,9.23008,0.0
932,8.275,0.66,9.23008,0.0
933,8.275,0.66,9.23008,0.0
934,8.275,0.66,9.23008,0.0
935,8.275,0.66,9.23008,0.0
936,8.275,0.66,9.23008,0.0
937,8.275,0.66,9.23008,0.0
938,8.275,0.66,9.23008,0.0
939,8.275,0.66,9.23008,0.0
940,8.275,0.66,9.23008,0.0
941,8.275,0.66,9.23008,0.0
942,8.275,0.66,9.23008,0.0
943,8.275,0.66,9.23008,0.0
944,8.275,0.66,9.23008,0.0
945,8.275,0.66,9.23008,0.0
946,8.275,0.66,9.23008,0.0
947,8.275,0.66,9.23008,0.0
948,8.275,0.66,9.23008,0.0
949,8.275,0.66,9.23008,0.0
950,8.275,0.66,9.23008,0.0
951,8.275,0.66,9.23008,0.0
952,8.275,0.66,9.23008,0.0
953,8.275,0.66,9.23008,0.0
954,8.275,0.66,9.23008,0.0
955,8.275,0.66,9.23008,0.0
956,8.275,0.66,9.23008,0.0
957,8.275,0.66,9.23008,0.0
958,8.275,0.66,9.23008,0.0
959,8.275,0.66,9.23008,0.0
960,8.275,0.66,9.23008,0.0
961,8.275,0.66,9.23008,0.0
962,8.275,0.66,9.23008,0.0
963,8.275,0.66,9.23008,0.0
964,8.275,0.66,9.23008,0.0
965,8.275,0.66,9.23008,0.0
966,8.275,0.66,9.23008,0.0
967,8.275,0.66,9.23008,0.0
968,8.275,0.66,9.23008,0.0
969,8.275,0.66,9.23008,0.0
970,8.275,0.66,9.23008,0.0
971,8.275,0.66,9.23008,0.0
972,8.275,0.66,9.23008,0.0
973,8.275,0.66,9.23008,0.0
974,8.275,0.66,9.23008,0.0
975,8.275,0.66,9.23008,0.0
976,8.275,0.66,9.23008,0.0
977,8.275,0.66,9.23008,0.0
978,8.275,0.66,9.23008,0.0
979,8.275,0.66,9.23008,0.0
980,8.275,0.66,9.23008,0.0
981,8.275,0.66,9.23008,0.0
982,8.275,0.66,9.23008,0.0
983,8.275,0.66,9.23008,0.0
984,8.275,0.66,9.23008,0.0
985,8.275,0.66,9.23008,0.0
986,8.275,0.66,9.23008,0.0
987,8.275,0.66,9.23008,0.0
988,8.275,0.66,9.23008,0.0
989,8.275,0.66,9.23008,0.0
990,8.275,0.66,9.23008,0.0
991,8.275,0.66,9.23008,0.0
992,8.275,0.66,9.23008,0.0
993,8.275,0.66,9.23008,0.0
994,8.275,0.66,9.23008,0.0
995,8.275,0.66,9.23008,0.0
996,8.275,0.66,9.23008,0.0
997,8.275,0.66,9.23008,0.0
998,8.275,0.66,9.23008,0.0
999,8.275,0.66,9.23008,0.0
1000,8.275,0.66,9.23008,0.0
1001,8.275,0.66,9.23008,0.0
1002,8.275,0.66,9.23008,0.0
1003,8.275,0.66,9.23008,0.0
1004,8.275,0.66,9.23008,0.0
1005,8.275,0.66,9.23008,0.0
1006,8.275,0.66,9.23008,0.0
1007,8.275,0.66,9.23008,0.0
1008,8.275,0.66,9.23008,0.0
1009,8.275,0.66,9.23008,0.0
1010,8.275,0.66,9.23008,0.0
1011,8.275,0.66,9.23008,0.0
1012,8.275,0.66,9.23008,0.0
1013,8.275,0.66,9.23008,0.0
1014,8.275,0.66,9.23008,0.0
1015,8.275,0.66,9.23008,0.0
1016,8.275,0.66,9.23008,0.0
1017,8.275,0.66,9.23008,0.0
1018,8.275,0.66,9.23008,0.0
1019,8.275,0.66,9.23008,0.0
1020,8.275,0.66,9.23008,0.0
1021,8.275,0.66,9.23008,0.0
1022,8.275,0.66,9.23008,0.0
1023,8.275,0.66,9.23008,0.0
1024,8.275,0.66,9.23008,0.0
1025,8.275,0.66,9.23008,0.0
1026,8.275,0.66,9.23008,0.0
1027,8.275,0.66,9.23008,0.0
1028,8.275,0.66,9.23008,0.0
1029,8.275,0.66,9.23008,0.0
1030,8.275,0.66,9.23008,0.0
1031,8.275,0.66,9.23008,0.0
1032,8.275,0.66,9.23008,0.0
1033,8.275,0.66,9.23008,0.0
1034,8.275,0.66,9.23008,0.0
1035,8.275,0.66,9.23008,0.0
1036,8.275,0.66,9.23008,0.0
1037,8.275,0.66,9.23008,0.0
1038,8.275,0.66,9.23008,0.0
1039,8.275,0.66,9.23008,0.0
1040,8.275,0.66,9.23008,0.0
1041,8.275,0.66,9.23008,0.0
1042,8.275,0.66,9.23008,0.0
1043,8.275,0.66,9.23008,0.0
1044,8.275,0.66,9.23008,0.0
1045,8.275,0.66,9.23008,0.0
1046,8.275,0.66,9.23008,0.0
1047,8.275,0.66,9.23008,0.0
1048,8.275,0.66,9.23008,0.0
1049,8.275,0.66,9.23008,0.0
1050,8.275,0.66,9.23008,0.0
1051,8.275,0.66,9.23008,0.0
1052,8.275,0.66,9.23008,0.0
1053,8.275,0.66,9.23008,0.0
1054,8.275,0.66,9.23008,0.0
1055,8.275,0.66,9.23008,0.0
1056,8.275,0.66,9.23008,0.0
1057,8.275,0.66,9.23008,0.0
1058,8.275,0.66,9.23008,0.0
1059,8.275,0.66,9.23008,0.0
1060,8.275,0.66,9.23008,0.0
1061,8.275,0.66,9.23008,0.0
1062,8.275,0.66,9.23008,0.0
1063,8.275,0.66,9.23008,0.0
1064,8.275,0.66,9.23008,0.0
1065,8.275,0.66,9.23008,0.0
1066,8.275,0.66,9.23008,0.0
1067,8.275,0.66,9.23008,0.0
1068,8.275,0.66,9.23008,0.0
1069,8.275,0.66,9.23008,0.0
1070,8.275,0.66,9.23008,0.0
1071,8.275,0.66,9.23008,0.0
1072,8.275,0.66,9.23008,0.0
1073,8.275,0.66,9.23008,0.0
1074,8.275,0.66,9.23008,0.0
1075,8.275,0.66,9.23008,0.0
1076,8.275,0.66,9.23008,0.0
1077,8.275,0.66,9.23008,0.0
1078,8.275,0.66,9.23008,0.0
1079,8.275,0.66,9.23008,0.0
1080,8.275,0.66,9.23008,0.0
1081,8.275,0.66,9.23008,0.0
1082,8.275,0.66,9.23008,0.0
1083,8.275,0.66,9.23008,0.0
1084,8.275,0.66,9.23008,0.0
1085,8.275,0.66,9.23008,0.0
1086,8.275,0.66,9.23008,0.0
1087,8.275,0.66,9.23008,0.0
1088,8.275,0.66,9.23008,0.0
1089,8.275,0.66,9.23008,0.0
1090,8.275,0.66,9.23008,0.0
1091,8.275,0.66,9.23008,0.0
1092,8.275,0.66,9.23008,0.0
1093,8.275,0.66,9.23008,0.0
1094,8.275,0.66,9.23008,0.0
1095,8.275,0.66,9.23008,0.0
1096,8.275,0.66,9.23008,0.0
1097,8.275,0.66,9.23008,0.0
1098,8.275,0.66,9.23008,0.0
1099,8.275,0.66,9.23008,0.0
1100,8.275,0.66,9.23008,0.0
1101,8.275,0.66,9.23008,0.0
1102,8.275,0.66,9.23008,0.0
1103,8.275,0.66,9.23008,0.0
1104,8.275,0.66,9.23008,0.0
1105,8.275,0.66,9.23008,0.0
1106,8.275,0.66,9.23008,0.0
1107,8.275,0.66,9.23008,0.0
1108,8.275,0.66,9.23008,0.0
1109,8.275,0.66,9.23008,0.0
1110,8.275,0.66,9.23008,0.0
1111,8.275,0.66,9.23008,0.0
1112,8.275,0.66,9.23008,0.0
1113,8.275,0.66,9.23008,0.0
1114,8.275,0.66,9.23008,0.0
1115,8.275,0.66,9.23008,0.0
1116,8.275,0.66,9.23008,0.0
1117,8.275,0.66,9.23008,0.0
1118,8.275,0.66,9.23008,0.0
1119,8.275,0.66,9.23008,0.0
1120,8.275,0.66,9.23008,0.0
1121,8.275,0.66,9.23008,0.0
1122,8.275,0.66,9.23008,0.0
1123,8.275,0.66,9.23008,0.0
1124,8.275,0.66,9.23008,0.0
1125,8.275,0.66,9.23008,0.0
1126,8.275,0.66,9.23008,0.0
1127,8.275,0.66,9.23008,0.0
1128,8.275,0.66,9.23008,0.0
1129,8.275,0.66,9.23008,0.0
1130,8.275,0.66,9.23008,0.0
1131,8.275,0.66,9.23008,0.0
1132,8.275,0.66,9.23008,0.0
1133,8.275,0.66,9.23008,0.0
1134,8.275,0.66,9.23008,0.0
1135,8.275,0.66,9.23008,0.0
1136,8.275,0.66,9.23008,0.0
1137,8.275,0.66,9.23008,0.0
1138,8.275,0.66,9.23008,0.0
1139,8.275,0.66,9.23008,0.0
1140,8.275,0.66,9.23008,0.0
1141,8.275,0.66,9.23008,0.0
1142,8.275,0.66,9.23008,0.0
1143,8.275,0.66,9.23008,0.0
1144,8.275,0.66,9.23008,0.0
1145,8.275,0.66,9.23008,0.0
1146,8.275,0.66,9.23008,0.0
1147,8.275,0.66,9.23008,0.0
1148,8.275,0.66,9.23008,0.0
1149,8.275,0.66,9.23008,0.0
1150,8.275,0.66,9.23008,0.0
1151,8.275,0.66,9.23008,0.0
1152,8.275,0.66,9.23008,0.0
1153,8.275,0.66,9.23008,0.0
1154,8.275,0.66,9.23008,0.0
1155,8.275,0.66,9.23008,0.0
1156,8.275,0.66,9.23008,0.0
1157,8.275,0.66,9.23008,0.0
1158,8.275,0.66,9.23008,0.0
1159,8.275,0.66,9.23008,0.0
1160,8.275,0.66,9.23008,0.0
1161,8.275,0.66,9.23008,0.0
1162,8.275,0.66,9.23008,0.0
1163,8.275,0.66,9.23008,0.0
1164,8.275,0.66,9.23008,0.0
1165,8.275,0.66,9.23008,0.0
1166,8.275,0.66,9.23008,0.0
1167,8.275,0.66,9.23008,0.0
1168,8.275,0.66,9.23008,0.0
1169,8.275,0.66,9.23008,0.0
1170,8.275,0.66,9.23008,0.0
1171,8.275,0.66,9.23008,0.0
1172,8.275,0.66,9.23008,0.0
1173,8.275,0.66,9.23008,0.0
1174,8.275,0.66,9.23008,0.0
1175,8.275,0.66,9.23008,0.0
1176,8.275,0.66,9.23008,0.0
1177,8.275,0.66,9.23008,0.0
1178,8.275,0.66,9.23008,0.0
1179,8.275,0.66,9.23008,0.0
1180,8.275,0.66,9.23008,0.0
1181,8.275,0.66,9.23008,0.0
1182,8.275,0.66,9.23008,0.0
1183,8.275,0.66,9.23008,0.0
1184,8.275,0.66,9.23008,0.0
1185,8.275,0.66,9.23008,0.0
1186,8.275,0.66,9.23008,0.0
1187,8.275,0.66,9.23008,0.0
1188,8.275,0.66,9.23008,0.0
1189,8.275,0.66,9.23008,0.0
1190,8.275,0.66,9.23008,0.0
1191,8.275,0.66,9.23008,0.0
1192,8.275,0.66,9.23008,0.0
1193,8.275,0.66,9.23008,0.0
1194,8.275,0.66,9.23008,0.0
1195,8.275,0.66,9.23008,0.0
1196,8.275,0.66,9.23008,0.0
1197,8.275,0.66,9.23008,0.0
1198,8.275,0.66,9.23008,0.0
1199,8.275,0.66,9.23008,0.0
1200,8.275,0.66,9.23008,0.0
1201,8.275,0.66,9.23008,0.0
1202,8.275,0.66,9.23008,0.0
1203,8.275,0.66,9.23008,0.0
1204,8.275,0.66,9.23008,0.0
1205,8.275,0.66,9.23008,0.0
1206,8.275,0.66,9.23008,0.0
1207,8.275,0.66,9.23008,0.0
1208,8.275,0.66,9.23008,0.0
1209,8.275,0.66,9.23008,0.0
1210,8.275,0.66,9.23008,0.0
1211,8.275,0.66,9.23008,0.0
1212,8.275,0.66,9.23008,0.0
1213,8.275,0.66,9.23008,0.0
1214,8.275,0.66,9.23008,0.0
1215,8.275,0.66,9.23008,0.0
1216,8.275,0.66,9.23008,0.0
1217,8.275,0.66,9.23008,0.0
1218,8.275,0.66,9.23008,0.0
1219,8.275,0.66,9.23008,0.0
1220,8.275,0.66,9.23008,0.0
1221,8.275,0.66,9.23008,0.0
1222,8.275,0.66,9.23008,0.0
1223,8.275,0.66,9.23008,0.0
1224,8.275,0.66,9.23008,0.0
1225,8.275,0.66,9.23008,0.0
1226,8.275,0.66,9.23008,0.0
1227,8.275,0.66,9.23008,0.0
1228,8.275,0.66,9.23008,0.0
1229,8.275,0.66,9.23008,0.0
1230,8.275,0.66,9.23008,0.0
1231,8.275,0.66,9.23008,0.0
1232,8.275,0.66,9.23008,0.0
1233,8.275,0.66,9.23008,0.0
1234,8.275,0.66,9.23008,0.0
1235,8.275,0.66,9.23008,0.0
1236,8.275,0.66,9.23008,0.0
1237,8.275,0.66,9.23008,0.0
1238,8.275,0.66,9.23008,0.0
1239,8.275,0.66,9.23008,0.0
1240,8.275,0.66,9.23008,0.0
1241,8.275,0.66,9.23008,0.0
1242,8.275,0.66,9.23008,0.0
1243,8.275,0.66,9.23008,0.0
1244,8.275,0.66,9.23008,0.0
1245,8.275,0.66,9.23008,0.0
1246,8.275,0.66,9.23008,0.0
1247,8.275,0.66,9.23008,0.0
1248,8.275,0.66,9.23008,0.0
1249,8.275,0.66,9.23008,0.0
1250,8.275,0.66,9.23008,0.0
1251,8.275,0.66,9.23008,0.0
1252,8.275,0.66,9.23008,0.0
1253,8.275,0.66,9.23008,0.0
1254,8.275,0.66,9.23008,0.0
1255,8.275,0.66,9.23008,0.0
1256,8.275,0.66,9.23008,0.0
1257,8.275,0.66,9.23008,0.0
1258,8.275,0.66,9.23008,0.0
1259,8.275,0.66,9.23008,0.0
1260,8.275,0.66,9.23008,0.0
1261,8.275,0.66,9.23008,0.0
1262,8.275,0.66,9.23008,0.0
1263,8.275,0.66,9.23008,0.0
1264,8.275,0.66,9.23008,0.0
1265,8.275,0.66,9.23008,0.0
1266,8.275,0.66,9.23008,0.0
1267,8.275,0.66,9.23008,0.0
1268,8.275,0.66,9.23008,0.0
1269,8.275,0.66,9.23008,0.0
1270,8.275,0.66,9.23008,0.0
1271,8.275,0.66,9.23008,0.0
1272,8.275,0.66,9.23008,0.0
1273,8.275,0.66,9.23008,0.0
1274,8.275,0.66,9.23008,0.0
1275,8.275,0.66,9.23008,0.0
1276,8.275,0.66,9.23008,0.0
1277,8.275,0.66,9.23008,0.0
1278,8.275,0.66,9.23008,0.0
1279,8.275,0.66,9.23008,0.0
1280,8.275,0.66,9.23008,0.0
1281,8.275,0.66,9.23008,0.0
1282,8.275,0.66,9.23008,0.0
1283,8.275,0.66,9.23008,0.0
1284,8.275,0.66,9.23008,0.0
1285,8.275,0.66,9.23008,0.0
1286,8.275,0.66,9.23008,0.0
1287,8.275,0.66,9.23008,0.0
1288,8.275,0.66,9.23008,0.0
1289,8.275,0.66,9.23008,0.0
1290,8.275,0.66,9.23008,0.0
1291,8.275,0.66,9.23008,0.0
1292,8.275,0.66,9.23008,0.0
1293,8.275,0.66,9.23008,0.0
1294,8.275,0.66,9.23008,0.0
1295,8.275,0.66,9.23008,0.0
1296,8.275,0.66,9.23008,0.0
1297,8.275,0.66,9.23008,0.0
1298,8.275,0.66,9.23008,0.0
1299,8.275,0.66,9.23008,0.0
1300,8.275,0.66,9.23008,0.0
1301,8.275,0.66,9.23008,0.0
1302,8.275,0.66,9.23008,0.0
1303,8.275,0.66,9.23008,0.0
1304,8.275,0.66,9.23008,0.0
1305,8.275,0.66,9.23008,0.0
1306,8.275,0.66,9.23008,0.0
1307,8.275,0.66,9.23008,0.0
1308,8.275,0.66,9.23008,0.0
1309,8.275,0.66,9.23008,0.0
1310,8.275,0.66,9.23008,0.0
1311,8.275,0.66,9.23008,0.0
1312,8.275,0.66,9.23008,0.0
1313,8.275,0.66,9.23008,0.0
1314,8.275,0.66,9.23008,0.0
1315,8.275,0.66,9.23008,0.0
1316,8.275,0.66,9.23008,0.0
1317,8.275,0.66,9.23008,0.0
1318,8.275,0.66,9.23008,0.0
1319,8.275,0.66,9.23008,0.0
1320,8.275,0.66,9.23008,0.0
1321,8.275,0.66,9.23008,0.0
1322,8.275,0.66,9.23008,0.0
1323,8.275,0.66,9.23008,0.0
1324,8.275,0.66,9.23008,0.0
1325,8.275,0.66,9.23008,0.0
1326,8.275,0.66,9.23008,0.0
1327,8.275,0.66,9.23008,0.0
1328,8.275,0.66,9.23008,0.0
1329,8.275,0.66,9.23008,0.0
1330,8.275,0.66,9.23008,0.0
1331,8.275,0.66,9.23008,0.0
1332,8.275,0.66,9.23008,0.0
1333,8.275,0.66,9.23008,0.0
1334,8.275,0.66,9.23008,0.0
1335,8.275,0.66,9.23008,0.0
1336,8.275,0.66,9.23008,0.0
1337,8.275,0.66,9.23008,0.0
1338,8.275,0.66,9.23008,0.0
1339,8.275,0.66,9.23008,0.0
1340,8.275,0.66,9.23008,0.0
1341,8.275,0.66,9.23008,0.0
1342,8.275,0.66,9.23008,0.0
1343,8.275,0.66,9.23008,0.0
1344,8.275,0.66,9.23008,0.0
1345,8.275,0.66,9.23008,0.0
1346,8.275,0.66,9.23008,0.0
1347,8.275,0.66,9.23008,0.0
1348,8.275,0.66,9.23008,0.0
1349,8.275,0.66,9.23008,0.0
1350,8.275,0.66,9.23008,0.0
1351,8.275,0.66,9.23008,0.0
1352,8.275,0.66,9.23008,0.0
1353,8.275,0.66,9.23008,0.0
1354,8.275,0.66,9.23008,0.0
1355,8.275,0.66,9.23008,0.0
1356,8.275,0.66,9.23008,0.0
1357,8.275,0.66,9.23008,0.0
1358,8.275,0.66,9.23008,0.0
1359,8.275,0.66,9.23008,0.0
1360,8.275,0.66,9.23008,0.0
1361,8.275,0.66,9.23008,0.0
1362,8.275,0.66,9.23008,0.0
1363,8.275,0.66,9.23008,0.0
1364,8.275,0.66,9.23008,0.0
1365,8.275,0.66,9.23008,0.0
1366,8.275,0.66,9.23008,0.0
1367,8.275,0.66,9.23008,0.0
1368,8.275,0.66,9.23008,0.0
1369,8.275,0.66,9.23008,0.0
1370,8.275,0.66,9.23008,0.0
1371,8.275,0.66,9.23008,0.0
1372,8.275,0.66,9.23008,0.0
1373,8.275,0.66,9.23008,0.0
1374,8.275,0.66,9.23008,0.0
1375,8.275,0.66,9.23008,0.0
1376,8.275,0.66,9.23008,0.0
1377,8.275,0.66,9.23008,0.0
1378,8.275,0.66,9.23008,0.0
1379,8.275,0.66,9.23008,0.0
1380,8.275,0.66,9.23008,0.0
1381,8.275,0.66,9.23008,0.0
1382,8.275,0.66,9.23008,0.0
1383,8.275,0.66,9.23008,0.0
1384,8.275,0.66,9.23008,0.0
1385,8.275,0.66,9.23008,0.0
1386,8.275,0.66,9.23008,0.0
1387,8.275,0.66,9.23008,0.0
1388,8.275,0.66,9.23008,0.0
1389,8.275,0.66,9.23008,0.0
1390,8.275,0.66,9.23008,0.0
1391,8.275,0.66,9.23008,0.0
1392,8.275,0.66,9.23008,0.0
1393,8.275,0.66,9.23008,0.0
1394,8.275,0.66,9.23008,0.0
1395,8.275,0.66,9.23008,0.0
1396,8.275,0.66,9.23008,0.0
1397,8.275,0.66,9.23008,0.0
1398,8.275,0.66,9.23008,0.0
1399,8.275,0.66,9.23008,0.0
1400,8.275,0.66,9.23008,0.0
1401,8.275,0.66,9.23008,0.0
1402,8.275,0.66,9.23008,0.0
1403,8.275,0.66,9.23008,0.0
1404,8.275,0.66,9.23008,0.0
1405,8.275,0.66,9.23008,0.0
1406,8.275,0.66,9.23008,0.0
1407,8.275,0.66,9.23008,0.0
1408,8.275,0.66,9.23008,0.0
1409,8.275,0.66,9.23008,0.0
1410,8.275,0.66,9.23008,0.0
1411,8.275,0.66,9.23008,0.0
1412,8.275,0.66,9.23008,0.0
1413,8.275,0.66,9.23008,0.0
1414,8.275,0.66,9.23008,0.0
1415,8.275,0.66,9.23008,0.0
1416,8.275,0.66,9.23008,0.0
1417,7.424,0.66,8.37908,0.0
1418,7.424,0.66,8.37908,0.0
1419,7.424,0.66,8.37908,0.0
1420,7.424,0.66,8.37908,0.0
1421,7.424,0.66,8.37908,0.0
1422,7.424,0.66,8.37908,0.0
1423,7.424,0.66,8.37908,0.0
1424,7.424,0.66,8.37908,0.0
1425,7.424,0.66,8.37908,0.0
1426,7.424,0.66,8.37908,0.0
1427,7.424,0.66,8.37908,0.0
1428,7.424,0.66,8.37908,0.0
1429,7.424,0.66,8.37908,0.0
1430,7.424,0.66,8.37908,0.0
1431,7.424,0.66,8.37908,0.0
1432,7.424,0.66,8.37908,0.0
1433,7.424,0.66,8.37908,0.0
1434,7.424,0.66,8.37908,0.0
1435,7.424,0.66,8.37908,0.0
1436,7.424,0.66,8.37908,0.0
1437,7.424,0.66,8.37908,0.0
1438,7.424,0.66,8.37908,0.0
1439,7.424,0.66,8.37908,0.0
1440,7.424,0.66,8.37908,0.0
1441,7.424,0.66,8.37908,0.0
1442,7.424,0.66,8.37908,0.0
1443,7.424,0.66,8.37908,0.0
1444,7.424,0.66,8.37908,0.0
